day,profit,cycles
2020-12-22 00:00:00+01:00,54.087501525431875,0.0
2019-08-21 00:00:00+02:00,35.479202232360834,0.0
2021-07-26 00:00:00+02:00,68.8491506708848,0.0
2020-11-03 00:00:00+01:00,74.02813220097119,0.0
2020-07-17 00:00:00+02:00,11.423101348876951,0.0
2020-04-06 00:00:00+02:00,36.38670164823532,0.0
2019-09-02 00:00:00+02:00,35.81889905929566,0.0
2021-11-25 00:00:00+01:00,77.94329101562502,0.0
2021-12-29 00:00:00+01:00,277.82367603808177,0.0
2019-05-06 00:00:00+02:00,67.88652600597374,0.0
2019-02-26 00:00:00+01:00,21.277198066711428,0.0
2020-08-06 00:00:00+02:00,26.13300050735474,0.0
2019-12-23 00:00:00+01:00,42.06830067813395,0.0
2019-10-29 00:00:00+01:00,27.21999740600586,0.0
2021-05-22 00:00:00+02:00,251.1072221770169,0.0
2019-09-10 00:00:00+02:00,17.020000457763672,0.0
2020-04-16 00:00:00+02:00,32.203599567413335,0.0
2020-12-22 00:00:00+01:00,242.29788792513008,0.0
2020-03-13 00:00:00+01:00,35.510000228881836,0.0
2021-11-19 00:00:00+01:00,127.41009857177735,0.0
2019-09-07 00:00:00+02:00,15.679198341369633,0.0
2021-06-28 00:00:00+02:00,41.91900314331053,0.0
2020-05-16 00:00:00+02:00,12.578099861145017,0.0
2019-12-30 00:00:00+01:00,33.50080026268959,0.0
2020-10-27 00:00:00+01:00,16.80920066833496,0.0
2020-05-13 00:00:00+02:00,7.870000839233398,0.0
2019-03-14 00:00:00+01:00,18.760000228881836,0.0
